predicted_types,actual_types,inference_time,shas
"['feat', 'test']","['refactor', 'build', 'feat']",13.59839415550232,"['3346331a963766c8193170fb130adad2e658ada2', 'bfe32bf10e9b6d699f694fbd095af0b3f2e6275f', 'd8d0ba8ea17ed43a04f90213851d2f27056d8cf0']"
"['docs', 'cicd']","['docs', 'build', 'refactor']",5.394016981124878,"['cab2cf4d3fffb0ec2b56d455e67ac5fa992b4104', '2236b37bd671fdb71313cbc6ebd7633f0effba34', 'd7972da833257c073403dec3c2ac3a7f297e328a']"
['build'],"['build', 'feat', 'test']",10.77438998222351,"['bb3e3d9b96e435c3b92fc208bca93d1ad7e1ad50', '6f4c06076abff94f8bb5c634beaba55483a78b72', '6c7398993bc567ec84e4573b6ededbf50b1ef606']"
"['feat', 'refactor']","['feat', 'refactor', 'docs']",24.66383934020996,"['9114362b39f5194209cd0b330af7076333f3db77', 'ee4bf61fb8836e249fb4ef3507dc938e70696b3f', '12257ce53f94dc902df4ba087de90f52d2840ad4']"
['cicd'],"['cicd', 'fix']",2.022902011871338,"['6132632f7517195c7333308e9c667cdb756bf0af', 'c623b3622058b913290120b06ccdc779a4e4413d']"
"['cicd', 'refactor']","['build', 'fix', 'docs']",7.606239080429077,"['88129ee45b1d49bc4ff887f3b488464cc7097e29', '61eaa2d0cca9bd27d6c5f0a8f9b34200b77fdbb0', '9ed3c0c4a72af977fc9150512fb6538f20a94b22']"
"['feat', 'cicd']","['feat', 'cicd', 'build']",10.880398035049438,"['fd8e563cc19ca4684885d4692acee6bebcca4ada', 'e82254c4ca73fe55834f005f08bc2a060496f815', '9ab4c61975e073e214646443d088339cfdbaa88d']"
"['build', 'feat']","['build', 'feat']",9.498576164245605,"['c323d59c607cabc91f17a78528d998f376f30b10', 'd8d0ba8ea17ed43a04f90213851d2f27056d8cf0']"
"['refactor', 'feat']","['refactor', 'fix', 'docs']",26.638294219970703,"['2954a0955ce9af6acb345ed1e8328e145ad30475', '6889543bec720e7e7da66535e1012cb66edfe081', 'eb51316cdfdc7258d287ba13b67ef2f42bd2b8f6']"
"['feat', 'refactor']","['refactor', 'docs']",6.966925144195557,"['cd7e8c3d3549ea05115b3f02586eeba894d86906', 'e0177c25e13812306aab0b0991562d58b6d14767']"
"['test', 'fix']","['test', 'refactor']",3.8467001914978027,"['672cd2b9775fb6dac2d522cb3f4469db47c0556b', '36556bf8e0bce4ab6d26eafacbdad04d9614a5d7']"
"['feat', 'fix']","['fix', 'docs']",4.759225845336914,"['174f25214caa10ec643db6c81aaa0f3511bf78f4', '04e70ce964b343e28b3dbd0c46d10ccda958ab8c']"
"['refactor', 'feat']","['refactor', 'fix', 'test']",7.822918176651001,"['a62314d9bb632be6af026686615d14b912250512', '5636313d7c9cfbd9f48578fd104771d65eae9720', '98bed2a8137930149559bc1cae9bd34a1a75e556']"
['refactor'],['fix'],2.160581111907959,['c4d9e5023fa0f88ba283b37da27677ceda1cbfbb']
"['refactor', 'fix']",['refactor'],3.593273162841797,['a50b51999015e210918d9c8e95fd4cac347353be']
"['feat', 'docs']","['refactor', 'docs']",7.286608934402466,"['7dbbb64c45506ef634180638db800b6d9535523d', '9ed3c0c4a72af977fc9150512fb6538f20a94b22']"
"['feat', 'fix', 'refactor']","['fix', 'refactor', 'build']",7.610430002212524,"['c6403b62f8dc0e5bfe25a1c6306fb7040ca447ae', '63eab619e6166eb6cab948028a7b89bf059dd878', 'c55591ba157298a9c5816693c102a89dfd058830']"
['fix'],['fix'],1.4822747707366943,['a280a52c8309465276c3509848ddcddbe19732b6']
"['test', 'fix']","['test', 'docs']",3.38863205909729,"['f411e58cd510f8a2b980b2f1932003a0c0e9f8f3', 'cccdd8a43fea7614f78b6f1dcf1765100928a3db']"
['cicd'],['cicd'],2.218217134475708,['7152173d26293f4638920b17ce2dfa8ae995193b']
"['feat', 'docs']","['refactor', 'docs']",9.10426926612854,"['bf95d5d0b34d32ef2684488feb3de01cb824b2b4', '3ee672483790ec71c700907a6e93af4698492026']"
['refactor'],['feat'],2.781648874282837,['4197f2654e8767039dbfd66eca34f261ee3d88c8']
['cicd'],"['cicd', 'test']",8.139363050460815,"['f751bb5426b87f82096d620f1cd6203badf45d58', '19feaea1885eb015759b5c7a5d785521f2b8a212']"
['cicd'],"['fix', 'test', 'docs']",26.577879905700684,"['9474f58b44a35321e9157ca9890c589a7b3729b2', '47df74d40becf915a9d89cdb887abd259b77def0', 'cb1f48b56ae0de93acb72e48726c7d610a1d538e']"
"['feat', 'test']","['test', 'refactor', 'cicd']",23.73372483253479,"['48d5d573886e9fdd0cca1cea47112c4a2f6edf52', 'bb2ccc1a778452aebf233cf78b20f1f4bab4354b', 'c5fa7b80438fbd74f4c341f0d3c9bd9e0f4910da']"
"['build', 'cicd', 'feat']","['build', 'docs', 'cicd']",8.248939037322998,"['4ab28fc2e63e975a0c77e18ae644f34fa5f8771a', 'af880ac5b4fecbc6c4f3d1eee0d95f326e8bd9d1', '74e9de5ec97dc013a52aa063dff0f40ac74c407b']"
"['test', 'refactor']","['test', 'fix', 'build']",9.44796895980835,"['7d3e9b3a98b02f6cb1f3444dc7e3a0459aeb26a7', '974e033a3ca7484290a04201ee33856a25da0942', 'ca060bf255a55b99000ddf0c67f7422f28b735a6']"
"['feat', 'refactor']","['build', 'fix', 'feat']",13.311844825744629,"['fab09655d5cc30727289cc3f26e5396fce235cd3', 'bed78248c941d57ad4cc20a455147e186e97c7a1', '6b473cbdc5997af47c56a2a74f5b64da6d4c2ad7']"
"['feat', 'refactor']",['fix'],1.3401241302490234,['bed78248c941d57ad4cc20a455147e186e97c7a1']
"['feat', 'build']","['build', 'docs']",8.088866949081421,"['a827777f41e90b6332c191d05bae8db525de6f38', 'f2f52c23b513dd857350f3c163f676d37189d0d3']"
['docs'],['docs'],1.7941498756408691,['94202f01e44c58bee4419044f8a18ac5f1a50dff']
"['feat', 'fix', 'refactor']","['fix', 'feat', 'build']",12.46141004562378,"['9be725fa3906323d4bc9788f54eccf74109d632b', 'bea32587586ca08f390c901a95e9b9c25263f4df', '4ab28fc2e63e975a0c77e18ae644f34fa5f8771a']"
"['docs', 'feat', 'refactor']","['docs', 'cicd', 'test']",28.66514015197754,"['16d4ace80096557fb3fd48396aa09107241c3131', 'f8c7b34bdeedcf1a4628cd50b23920afeaf57cb6', '11ffd5174bd61a2939ae58d2b2d43284302ae490']"
['docs'],"['docs', 'fix']",34.33227610588074,"['eb51316cdfdc7258d287ba13b67ef2f42bd2b8f6', 'cbce777addb3dd118232a9f28db9d425d4c937b2']"
"['fix', 'feat']","['fix', 'feat']",3.8579750061035156,"['7dc3b70fe40fc7de255a28bb3098bcb8c0d35365', '6ae067153cd2608018fd3da76bd6d00a08da4b3a']"
"['feat', 'refactor']","['refactor', 'fix']",7.228589057922363,"['f86944ff00b970d7e2da48abbff43e58bdf29b99', '2561f4ade46fc9d59f289f328cc77733a6443697']"
"['docs', 'test']","['docs', 'test']",3.090806007385254,"['88257ee720ed8ba136d49087c0d31373e8397dd5', 'e2e8ad25854bd1e7cdbc7f50b50bbd99e04ad47d']"
"['feat', 'build']","['build', 'test', 'refactor']",9.99864387512207,"['4ab28fc2e63e975a0c77e18ae644f34fa5f8771a', '6c7398993bc567ec84e4573b6ededbf50b1ef606', 'bb2ccc1a778452aebf233cf78b20f1f4bab4354b']"
['docs'],"['docs', 'test', 'cicd']",27.132004022598267,"['cb1f48b56ae0de93acb72e48726c7d610a1d538e', 'b7ce2894fd1794064bd6db4ed730bb6cb7728739', '83934807f4061980e7f5bf46d36eca70e238835d']"
['cicd'],['build'],1.901198148727417,['88129ee45b1d49bc4ff887f3b488464cc7097e29']
"['feat', 'fix']","['feat', 'fix']",17.656376123428345,"['1a60540f2bcda48d33f015e31f3728ac2c59a159', 'c623b3622058b913290120b06ccdc779a4e4413d']"
"['feat', 'fix']","['refactor', 'fix', 'build']",10.792670011520386,"['d2709cab63295109dcd1a49f57da9418110e9044', 'c4d9e5023fa0f88ba283b37da27677ceda1cbfbb', '2236b37bd671fdb71313cbc6ebd7633f0effba34']"
"['feat', 'refactor']","['fix', 'build', 'test']",21.26128578186035,"['e9233ae3f7811707945fc2de60971595d83c578d', 'e4a11fd5c34942ba12737f1c8c084489428ee274', 'e2e8ad25854bd1e7cdbc7f50b50bbd99e04ad47d']"
['cicd'],"['cicd', 'build']",5.183940887451172,"['45837af24a33308a70a3454f0f650f9fe728e272', '411be831591b2ea15ca9138eaf8db81f51b5101e']"
"['docs', 'test']","['docs', 'test', 'build']",5.646221876144409,"['c2ee5cd5e709afd15c5565ee009a0d204403a119', 'e2e8ad25854bd1e7cdbc7f50b50bbd99e04ad47d', 'c55591ba157298a9c5816693c102a89dfd058830']"
"['docs', 'feat', 'fix']","['docs', 'build', 'cicd']",14.62372612953186,"['f2f52c23b513dd857350f3c163f676d37189d0d3', 'af53b9487f74ff28438928903fb1f2db93fe4fa8', 'e11d55a4922978b89a2c50bf577124b09449e89c']"
['test'],['test'],3.1651782989501953,['6c7398993bc567ec84e4573b6ededbf50b1ef606']
"['refactor', 'refactor']",['refactor'],29.00137710571289,['3cca5c314ad6feeffbfe1f14cf49ebd0fd9a95a2']
"['test', 'refactor']","['test', 'fix', 'refactor']",5.229626178741455,"['cd9e6a2ab17c5961b0f977bb8a06f8545da49a97', '1e05a24486f15889ddf6bf1c711ea2bbffc1a88e', '4bfbf60653068ef17df98c021134692bd6d02939']"
"['build', 'feat']","['build', 'test']",3.3563880920410156,"['66f907f2d6ff0956bb5215518678bc79cab83c17', '7e1ece7d3fd41d1e3ee38e479c119494bb269966']"
"['test', 'feat']","['test', 'build', 'cicd']",14.46297001838684,"['bed86aeae8dad2dd6371635cd24bf8ef3db80361', 'ecc481f9f501aa34b41e06e7bbdde6e79f8ca1bb', 'c3531347fe5a4cc82d426db195026a5bdad15e7a']"
"['feat', 'test']","['test', 'refactor']",1.7783269882202148,"['bed86aeae8dad2dd6371635cd24bf8ef3db80361', '47ef9104e4a89e80d7cc6c1950bc080841da4a7b']"
"['test', 'refactor']","['test', 'refactor', 'fix']",26.93535304069519,"['21c004b3c40bd3d68f0d32d173a29632765666c8', '3cca5c314ad6feeffbfe1f14cf49ebd0fd9a95a2', 'eebee9ab0bb6d4255ad0402d8422364e96bfef61']"
"['feat', 'fix', 'refactor', 'docs', 'test', 'cicd', 'build']","['cicd', 'fix']",14.2797532081604,"['640cd88df3069a97d8244398414338dd317c5470', '97cabf49e7aca7754edde247003fbcb4ea42dd59']"
"['test', 'feat']","['test', 'fix', 'build']",29.343955039978027,"['e0198f74b81da3663144cfe1d971939319f82a0f', '1e05a24486f15889ddf6bf1c711ea2bbffc1a88e', '7e9bd7c86df1032d53e752654fe4a446951480bb']"
"['cicd', 'feat']","['cicd', 'fix', 'feat']",19.76482892036438,"['c5fa7b80438fbd74f4c341f0d3c9bd9e0f4910da', '148cd56d096ba972e9706653c47052a07d5f9d08', '9b1c0fc20b614513384a1e562317dbf076eb8ef0']"
"['refactor', 'fix']","['refactor', 'test']",10.138651132583618,"['300ac2e411ef0ebfe1441d42cc88787116a9afa4', 'c5e86dbc00a13a355bffadeb2db197e2fea5640f']"
"['feat', 'refactor']",['refactor'],2.9370899200439453,['535708ae50aecb452560a23356fd396f99ef13a2']
"['cicd', 'feat', 'refactor']","['cicd', 'feat', 'test']",19.058329820632935,"['02f9e79a755a1dd95e661c674d6966837f378442', 'fd5f211916c989fddc2ee5afeeb7d46e6a2f51cb', 'd2c3f0ba6f85b659b76636a91ea9ab2b5a95a720']"
"['feat', 'refactor', 'build']","['refactor', 'test', 'build']",9.627664804458618,"['9c0aae64774a6fd864622474cb645371fee114b5', '19feaea1885eb015759b5c7a5d785521f2b8a212', '65574eea5da54bf4722ecb551b42f8ff6088f33b']"
"['cicd', 'docs']","['cicd', 'docs']",3.9981818199157715,"['6132632f7517195c7333308e9c667cdb756bf0af', 'aca23027da1295c78fdf42ba9687d8ccc88784d7']"
"['feat', 'docs']","['docs', 'refactor']",3.09142804145813,"['9a60af7fa3b480e2e04bacd646112cad9aaab6d7', 'ad52e1d67fd77f0b6a73fbf989b33f9abf395ecc']"
['docs'],"['docs', 'cicd']",3.9979569911956787,"['ee7cc5d5a940fba774e715b1f029c6361110b108', '2ac99c0a66a1adc18ee4ef660608f814823dd198']"
"['refactor', 'fix']",['refactor'],7.817587852478027,['8a9a022baa15befc325f87892c6bdae25b35bc33']
"['test', 'feat']",['test'],4.509021282196045,['e0198f74b81da3663144cfe1d971939319f82a0f']
"['feat', 'build']","['build', 'feat', 'test']",43.45386505126953,"['7e04a5e829d7416e312ac342a00a11787745753b', 'ded26d768ff432ad3bde3c0aa1e95ce50726100a', '87427fe39d165bee2acedde8dbaa237cca3fb61e']"
"['feat', 'refactor']","['feat', 'refactor', 'fix']",3.7111918926239014,"['d3c754f09502be979e5dcc79f968b15052590bd0', '36556bf8e0bce4ab6d26eafacbdad04d9614a5d7', '6889543bec720e7e7da66535e1012cb66edfe081']"
"['test', 'fix']",['test'],1.454545021057129,['cd9e6a2ab17c5961b0f977bb8a06f8545da49a97']
['test'],['test'],2.1339871883392334,['efeb30f26252ef4791ef2a02d83827b7f0c45462']
['refactor'],['build'],2.7491281032562256,['81ca000c6a7e7435809081c60be37dda23458ec8']
"['feat', 'refactor', 'cicd']","['refactor', 'cicd', 'test']",4.762734889984131,"['b7b1d2b315443e1854403c8fe8f871c4632b5d31', '6786fd5955b064021f5b6d6a630453351d683fae', 'a8d1a60fd48d3fbd76d4271987a1b0f538d498f1']"
"['fix', 'test']",['fix'],2.8968710899353027,['2f5718743a830d40ddf272ad46f253dbb6d08cff']
"['test', 'refactor']","['test', 'refactor']",8.186018705368042,"['a8d1a60fd48d3fbd76d4271987a1b0f538d498f1', '0d23f1b3ed22e615b9611bb4eae01d2241e64dff']"
"['feat', 'refactor']","['feat', 'refactor', 'test']",13.425614833831787,"['6f4c06076abff94f8bb5c634beaba55483a78b72', '0d23f1b3ed22e615b9611bb4eae01d2241e64dff', 'b700285c1f27588922d9c56527cee721bb884682']"
"['docs', 'feat']","['docs', 'build']",3.083552122116089,"['e0177c25e13812306aab0b0991562d58b6d14767', '573f87edf9bdc19c9c4c3a978fad6ed3ce788f5f']"
['refactor'],['refactor'],12.052005052566528,['1db13ec43727aca872a0f3836e4023ed85db665e']
"['feat', 'test']","['test', 'fix']",6.990244150161743,"['19feaea1885eb015759b5c7a5d785521f2b8a212', 'cbce777addb3dd118232a9f28db9d425d4c937b2']"
"['feat', 'docs']","['fix', 'docs']",3.7262089252471924,"['87d5d4e55ab7149b593d29410f1fe426ba2447d4', '363f84c7da411468b4103da8e0b39ca48cfd8327']"
"['docs', 'fix']","['build', 'fix']",13.719799041748047,"['af53b9487f74ff28438928903fb1f2db93fe4fa8', '4986a5892fb00bd5a6b2065ad8cfefbc36052dd7']"
"['fix', 'feat']","['build', 'fix']",3.0215399265289307,"['9a25fe59dfb63d32505afcea3a164ff0b8ea4c71', '87d5d4e55ab7149b593d29410f1fe426ba2447d4']"
['docs'],"['refactor', 'build']",37.427529096603394,"['8d53d724275ebe4b2a0bb0bd7e2c2dfc399e049b', '63546c15bfb1284ac6d956eee274e6d7cf263a8f']"
"['cicd', 'refactor']",['cicd'],2.388284921646118,['e11d55a4922978b89a2c50bf577124b09449e89c']
"['cicd', 'refactor']",['cicd'],4.223367214202881,['45837af24a33308a70a3454f0f650f9fe728e272']
"['fix', 'feat']","['build', 'fix']",4.105745315551758,"['5d256f937f93e5a5ed003df86d38c44834095a11', 'bed78248c941d57ad4cc20a455147e186e97c7a1']"
"['build', 'cicd']","['build', 'docs']",38.01142191886902,"['7e9bd7c86df1032d53e752654fe4a446951480bb', 'aca23027da1295c78fdf42ba9687d8ccc88784d7']"
['cicd'],['cicd'],1.7234230041503906,['dbb537a26e388a8d7d17faf131abc30c2f7a84e6']
['cicd'],"['cicd', 'fix', 'feat']",5.653314828872681,"['ee824ddd71cbc4ccc26f7c6876d379c4927b79e6', '06e2be4e2019b6fa714e1fcb34485860ef1ede79', '364d9bf18b2ce73c04d5ec3a70aefa3e6b83cc12']"
['test'],"['test', 'fix']",4.116322040557861,"['b7ce2894fd1794064bd6db4ed730bb6cb7728739', '7dc3b70fe40fc7de255a28bb3098bcb8c0d35365']"
"['cicd', 'build']","['cicd', 'build', 'test']",8.506489753723145,"['fb3a231b29bc8bff9270b99dd4aff9dad599f21f', '92e940efeee199b1e0bbbc3c9eea7f3dc8221619', 'c3b5dc77ff3d89d389f6f3a868b17d0a8ca63074']"
"['feat', 'refactor']","['feat', 'build', 'cicd']",6.2559120655059814,"['f0a4b62f4bd2a1ba2caf37c764b117b352a2f2b3', '66f907f2d6ff0956bb5215518678bc79cab83c17', '34875bc0e59b43d9041903101c823d25ec194a21']"
['docs'],['docs'],2.9947080612182617,['9ed3c0c4a72af977fc9150512fb6538f20a94b22']
"['docs', 'test', 'refactor']","['docs', 'test', 'feat']",10.46450686454773,"['e2821a56c7d867b8b591f1777019843a2ffca797', 'cd9e6a2ab17c5961b0f977bb8a06f8545da49a97', '6b473cbdc5997af47c56a2a74f5b64da6d4c2ad7']"
['docs'],['docs'],1.733464241027832,['f2f52c23b513dd857350f3c163f676d37189d0d3']
['cicd'],['cicd'],2.1991360187530518,['b702adc245f679ae20d84de39f0d63b14aabed5d']
"['feat', 'refactor']",['build'],1.5336072444915771,['573f87edf9bdc19c9c4c3a978fad6ed3ce788f5f']
"['refactor', 'test']","['fix', 'test']",9.867961168289185,"['4986a5892fb00bd5a6b2065ad8cfefbc36052dd7', '87427fe39d165bee2acedde8dbaa237cca3fb61e']"
"['test', 'fix']","['test', 'fix']",4.006998062133789,"['229b53a632ea97d47c4be11f096bdd828fb415d8', '6889543bec720e7e7da66535e1012cb66edfe081']"
['build'],['build'],2.4085280895233154,['c55591ba157298a9c5816693c102a89dfd058830']
"['feat', 'cicd']","['fix', 'cicd', 'refactor']",9.432748794555664,"['9be725fa3906323d4bc9788f54eccf74109d632b', 'e11d55a4922978b89a2c50bf577124b09449e89c', '771857b1df9470ebc15357e8879118a72c649d5b']"
"['refactor', 'build']",['fix'],1.5384831428527832,['dc50bd35462a49058c91a939fc8830ae7a9eb692']
"['refactor', 'cicd']","['refactor', 'cicd', 'build']",15.575610160827637,"['4f86f2570b274c45605cc59d9adb38f7ed30cd17', '9187415f5ee35d2e88dd834e413fc16bf19c5db1', 'bb3e3d9b96e435c3b92fc208bca93d1ad7e1ad50']"
"['feat', 'refactor']","['build', 'fix', 'feat']",21.82537603378296,"['aa30370b796c1f46cc60aa56b2918c3d27c0cf88', '4b5604063fcb8ff457bcb61fdbea85c6b3a5c620', '1a60540f2bcda48d33f015e31f3728ac2c59a159']"
"['feat', 'refactor']",['refactor'],2.973745107650757,['ee4bf61fb8836e249fb4ef3507dc938e70696b3f']
"['docs', 'cicd']","['docs', 'cicd', 'fix']",7.142692804336548,"['12257ce53f94dc902df4ba087de90f52d2840ad4', 'b702adc245f679ae20d84de39f0d63b14aabed5d', 'cbce777addb3dd118232a9f28db9d425d4c937b2']"
['build'],['build'],2.558502197265625,['fab09655d5cc30727289cc3f26e5396fce235cd3']
"['fix', 'docs']","['fix', 'docs', 'refactor']",24.610157012939453,"['9be725fa3906323d4bc9788f54eccf74109d632b', '88257ee720ed8ba136d49087c0d31373e8397dd5', '3cca5c314ad6feeffbfe1f14cf49ebd0fd9a95a2']"
"['feat', 'fix']","['build', 'feat', 'test']",3.850287914276123,"['573f87edf9bdc19c9c4c3a978fad6ed3ce788f5f', 'd3c754f09502be979e5dcc79f968b15052590bd0', 'a8d1a60fd48d3fbd76d4271987a1b0f538d498f1']"
"['test', 'feat']","['test', 'feat', 'refactor']",15.878360033035278,"['e2e8ad25854bd1e7cdbc7f50b50bbd99e04ad47d', '4d92f352741b04c8709319dfe5c8419654f3682c', '4bfbf60653068ef17df98c021134692bd6d02939']"
['refactor'],['test'],6.582005977630615,['c5e86dbc00a13a355bffadeb2db197e2fea5640f']
"['test', 'fix']","['test', 'build', 'docs']",10.505476951599121,"['bedc7950b24c37809e36a585b7985d5aa5e3e458', '27169897c0e58bc4fbca724f290ad54fa39abec7', '036a0ff49a7dade0e04c9c07071a1ff49133ee24']"
['docs'],['docs'],3.3658528327941895,['e4c3e2cff769ce46d22d5c8f7dd527510443a8a7']
"['cicd', 'test']","['cicd', 'build', 'test']",9.953088998794556,"['e34bb04baac7574e67bc566d13dea72092e0cfa3', '65574eea5da54bf4722ecb551b42f8ff6088f33b', 'e0198f74b81da3663144cfe1d971939319f82a0f']"
"['feat', 'refactor']","['fix', 'refactor']",10.462890863418579,"['a280a52c8309465276c3509848ddcddbe19732b6', '4f86f2570b274c45605cc59d9adb38f7ed30cd17']"
"['feat', 'cicd']","['fix', 'cicd']",6.279321193695068,"['34d80114704679118e9bb6058e0d6c7aa03fd4b5', 'e7a67d88173566be3cd3aed7e9eeb7e29aabbc57']"
['refactor'],['fix'],4.026870012283325,['06960183db42cba1b1f1a8077660ba8c801c9e18']
"['docs', 'test']","['docs', 'build', 'test']",35.25641417503357,"['81f37be838d5e3af738908b1bcbf59fea2b45989', 'fab09655d5cc30727289cc3f26e5396fce235cd3', '7ece3a9a16780dc6c633bbd903d36ce0aefd6a8a']"
"['test', 'cicd']","['test', 'cicd', 'docs']",5.179708242416382,"['4aa3e4c438742ef0fe694ffaf6a181874366d777', 'f8c7b34bdeedcf1a4628cd50b23920afeaf57cb6', 'c2ee5cd5e709afd15c5565ee009a0d204403a119']"
"['fix', 'build']",['fix'],2.553769826889038,['eebee9ab0bb6d4255ad0402d8422364e96bfef61']
"['feat', 'fix', 'refactor', 'cicd']","['build', 'feat', 'cicd']",14.954262018203735,"['f14ef3809f456aadd73523e47cb16c5d15e9a9df', '39d5d1cfe8d2210305df2c8fab4a4ae430732cf7', 'd0c6476df61b9c6ab07b87e1724ea7c5318595bb']"
"['feat', 'refactor']",['feat'],22.97325587272644,['d1fed3e9907d0a9e3fe45dbfe2ff27bd10b3e1f4']
"['fix', 'refactor']",['fix'],1.8487586975097656,['933ab6bb86372913c992567cf9660009900911a7']
['docs'],"['docs', 'fix']",4.928013801574707,"['e2821a56c7d867b8b591f1777019843a2ffca797', '06960183db42cba1b1f1a8077660ba8c801c9e18']"
"['feat', 'fix', 'refactor']","['feat', 'build', 'docs']",18.586627960205078,"['f433bcb59c36571e22d4e86c612e0a6a52f73c09', 'c323d59c607cabc91f17a78528d998f376f30b10', '12257ce53f94dc902df4ba087de90f52d2840ad4']"
"['fix', 'build']","['fix', 'build']",2.0682220458984375,"['9be725fa3906323d4bc9788f54eccf74109d632b', '3fcfb20b0feb371b357edc42fcb7c87085c9b82a']"
"['test', 'feat']","['refactor', 'test', 'docs']",21.034417152404785,"['fba4326c72fc22d81aba6976a9fef1e4b6154fd9', '73eac947689e3fc6b53bf626a6b4604056166d6e', '2ba752d45350a676babe553dd68f019af81b512b']"
"['feat', 'docs']","['refactor', 'docs']",4.4308202266693115,"['84529bcb10c6fe02e2c0079d069ab6c6ac7683d6', '12257ce53f94dc902df4ba087de90f52d2840ad4']"
"['feat', 'refactor']","['refactor', 'test', 'build']",22.92308211326599,"['0cb9751b0a1bdd8d2c88b45d4366e760d6b1bbed', '32b76173a259ea1993298289b436cf10c1e800bf', '7f9721dc9bbf66a3712d59352f64ca089da139f0']"
"['docs', 'build']","['docs', 'build', 'fix']",6.0770251750946045,"['096145f0d32a6b351b1db413b04a685952f04fb3', 'e4a11fd5c34942ba12737f1c8c084489428ee274', '87d5d4e55ab7149b593d29410f1fe426ba2447d4']"
['refactor'],['fix'],2.159187078475952,['33c25b2f59c931a7f4af994365522221a7821dca']
['cicd'],"['cicd', 'feat']",3.2675528526306152,"['9187415f5ee35d2e88dd834e413fc16bf19c5db1', 'd3c754f09502be979e5dcc79f968b15052590bd0']"
"['feat', 'fix', 'refactor']","['refactor', 'docs']",65.78251719474792,"['9e3f295bbfd4098ffda1ae6656699f60b86c1f92', 'eb51316cdfdc7258d287ba13b67ef2f42bd2b8f6']"
"['feat', 'refactor']",['feat'],2.5035629272460938,['68278b00450f2679761a2999500f6d87a579376b']
"['feat', 'refactor']","['refactor', 'cicd', 'build']",12.090358972549438,"['bf95d5d0b34d32ef2684488feb3de01cb824b2b4', '7152173d26293f4638920b17ce2dfa8ae995193b', 'aa30370b796c1f46cc60aa56b2918c3d27c0cf88']"
"['feat', 'fix', 'refactor', 'docs', 'test', 'cicd']","['refactor', 'test', 'cicd']",6.923948049545288,"['3e0c4cbf91fe5efc9b93baba93e4df93ef4ab5cd', '6c7398993bc567ec84e4573b6ededbf50b1ef606', 'f8c7b34bdeedcf1a4628cd50b23920afeaf57cb6']"
"['docs', 'cicd']","['docs', 'cicd']",3.331940174102783,"['af0a5f7ab9d71fe20aa0888f682368f32b26fe18', '7152173d26293f4638920b17ce2dfa8ae995193b']"
"['test', 'cicd']","['test', 'cicd', 'fix']",6.070626735687256,"['efeb30f26252ef4791ef2a02d83827b7f0c45462', 'bc28d536c0dd1061ac96cea0241857c1d4e4e0f2', 'dc50bd35462a49058c91a939fc8830ae7a9eb692']"
"['feat', 'refactor']",['build'],39.46840786933899,['7e9bd7c86df1032d53e752654fe4a446951480bb']
['cicd'],['cicd'],4.979151248931885,['c5fa7b80438fbd74f4c341f0d3c9bd9e0f4910da']
"['feat', 'refactor']",['refactor'],9.158742904663086,['4f86f2570b274c45605cc59d9adb38f7ed30cd17']
