predicted_types,actual_types,inference_time,shas
"['refactor', 'build']","['refactor', 'build', 'feat']",6.208916902542114,"['3346331a963766c8193170fb130adad2e658ada2', 'bfe32bf10e9b6d699f694fbd095af0b3f2e6275f', 'd8d0ba8ea17ed43a04f90213851d2f27056d8cf0']"
"['docs', 'cicd', 'refactor']","['docs', 'build', 'refactor']",5.5156049728393555,"['cab2cf4d3fffb0ec2b56d455e67ac5fa992b4104', '2236b37bd671fdb71313cbc6ebd7633f0effba34', 'd7972da833257c073403dec3c2ac3a7f297e328a']"
"['build', 'test', 'feat']","['build', 'feat', 'test']",6.657415866851807,"['bb3e3d9b96e435c3b92fc208bca93d1ad7e1ad50', '6f4c06076abff94f8bb5c634beaba55483a78b72', '6c7398993bc567ec84e4573b6ededbf50b1ef606']"
"['feat', 'refactor', 'docs', 'cicd']","['feat', 'refactor', 'docs']",7.041018962860107,"['9114362b39f5194209cd0b330af7076333f3db77', 'ee4bf61fb8836e249fb4ef3507dc938e70696b3f', '12257ce53f94dc902df4ba087de90f52d2840ad4']"
"['cicd', 'build']","['cicd', 'fix']",2.7123730182647705,"['6132632f7517195c7333308e9c667cdb756bf0af', 'c623b3622058b913290120b06ccdc779a4e4413d']"
"['fix', 'refactor', 'docs']","['build', 'fix', 'docs']",6.128015995025635,"['88129ee45b1d49bc4ff887f3b488464cc7097e29', '61eaa2d0cca9bd27d6c5f0a8f9b34200b77fdbb0', '9ed3c0c4a72af977fc9150512fb6538f20a94b22']"
"['feat', 'cicd']","['feat', 'cicd', 'build']",5.539055109024048,"['fd8e563cc19ca4684885d4692acee6bebcca4ada', 'e82254c4ca73fe55834f005f08bc2a060496f815', '9ab4c61975e073e214646443d088339cfdbaa88d']"
"['fix', 'build']","['build', 'feat']",4.681739807128906,"['c323d59c607cabc91f17a78528d998f376f30b10', 'd8d0ba8ea17ed43a04f90213851d2f27056d8cf0']"
"['feat', 'refactor', 'docs']","['refactor', 'fix', 'docs']",5.814637899398804,"['2954a0955ce9af6acb345ed1e8328e145ad30475', '6889543bec720e7e7da66535e1012cb66edfe081', 'eb51316cdfdc7258d287ba13b67ef2f42bd2b8f6']"
"['refactor', 'docs']","['refactor', 'docs']",5.258992910385132,"['cd7e8c3d3549ea05115b3f02586eeba894d86906', 'e0177c25e13812306aab0b0991562d58b6d14767']"
"['refactor', 'build']","['test', 'refactor']",4.50248122215271,"['672cd2b9775fb6dac2d522cb3f4469db47c0556b', '36556bf8e0bce4ab6d26eafacbdad04d9614a5d7']"
"['fix', 'refactor', 'docs']","['fix', 'docs']",4.98168683052063,"['174f25214caa10ec643db6c81aaa0f3511bf78f4', '04e70ce964b343e28b3dbd0c46d10ccda958ab8c']"
"['fix', 'refactor']","['refactor', 'fix', 'test']",5.462677955627441,"['a62314d9bb632be6af026686615d14b912250512', '5636313d7c9cfbd9f48578fd104771d65eae9720', '98bed2a8137930149559bc1cae9bd34a1a75e556']"
['refactor'],['fix'],1.9374451637268066,['c4d9e5023fa0f88ba283b37da27677ceda1cbfbb']
['refactor'],['refactor'],3.5589749813079834,['a50b51999015e210918d9c8e95fd4cac347353be']
"['fix', 'docs']","['refactor', 'docs']",5.7586119174957275,"['7dbbb64c45506ef634180638db800b6d9535523d', '9ed3c0c4a72af977fc9150512fb6538f20a94b22']"
"['refactor', 'build']","['fix', 'refactor', 'build']",5.932208776473999,"['c6403b62f8dc0e5bfe25a1c6306fb7040ca447ae', '63eab619e6166eb6cab948028a7b89bf059dd878', 'c55591ba157298a9c5816693c102a89dfd058830']"
['fix'],['fix'],1.672746181488037,['a280a52c8309465276c3509848ddcddbe19732b6']
"['refactor', 'test']","['test', 'docs']",3.9887189865112305,"['f411e58cd510f8a2b980b2f1932003a0c0e9f8f3', 'cccdd8a43fea7614f78b6f1dcf1765100928a3db']"
"['cicd', 'refactor']",['cicd'],2.485671043395996,['7152173d26293f4638920b17ce2dfa8ae995193b']
"['refactor', 'docs']","['refactor', 'docs']",4.484509229660034,"['bf95d5d0b34d32ef2684488feb3de01cb824b2b4', '3ee672483790ec71c700907a6e93af4698492026']"
"['feat', 'refactor']",['feat'],3.025456190109253,['4197f2654e8767039dbfd66eca34f261ee3d88c8']
"['build', 'refactor']","['cicd', 'test']",6.196721792221069,"['f751bb5426b87f82096d620f1cd6203badf45d58', '19feaea1885eb015759b5c7a5d785521f2b8a212']"
"['refactor', 'test', 'docs']","['fix', 'test', 'docs']",6.439161062240601,"['9474f58b44a35321e9157ca9890c589a7b3729b2', '47df74d40becf915a9d89cdb887abd259b77def0', 'cb1f48b56ae0de93acb72e48726c7d610a1d538e']"
"['test', 'cicd', 'refactor']","['test', 'refactor', 'cicd']",7.460341930389404,"['48d5d573886e9fdd0cca1cea47112c4a2f6edf52', 'bb2ccc1a778452aebf233cf78b20f1f4bab4354b', 'c5fa7b80438fbd74f4c341f0d3c9bd9e0f4910da']"
"['refactor', 'build']","['build', 'docs', 'cicd']",5.438042879104614,"['4ab28fc2e63e975a0c77e18ae644f34fa5f8771a', 'af880ac5b4fecbc6c4f3d1eee0d95f326e8bd9d1', '74e9de5ec97dc013a52aa063dff0f40ac74c407b']"
"['refactor', 'build']","['test', 'fix', 'build']",5.263871908187866,"['7d3e9b3a98b02f6cb1f3444dc7e3a0459aeb26a7', '974e033a3ca7484290a04201ee33856a25da0942', 'ca060bf255a55b99000ddf0c67f7422f28b735a6']"
"['feat', 'refactor']","['build', 'fix', 'feat']",6.2402119636535645,"['fab09655d5cc30727289cc3f26e5396fce235cd3', 'bed78248c941d57ad4cc20a455147e186e97c7a1', '6b473cbdc5997af47c56a2a74f5b64da6d4c2ad7']"
"['fix', 'refactor']",['fix'],3.849245071411133,['bed78248c941d57ad4cc20a455147e186e97c7a1']
"['fix', 'build']","['build', 'docs']",4.456553936004639,"['a827777f41e90b6332c191d05bae8db525de6f38', 'f2f52c23b513dd857350f3c163f676d37189d0d3']"
"['feat', 'docs']",['docs'],1.960339069366455,['94202f01e44c58bee4419044f8a18ac5f1a50dff']
"['fix', 'refactor']","['fix', 'feat', 'build']",5.532938241958618,"['9be725fa3906323d4bc9788f54eccf74109d632b', 'bea32587586ca08f390c901a95e9b9c25263f4df', '4ab28fc2e63e975a0c77e18ae644f34fa5f8771a']"
"['feat', 'test', 'cicd']","['docs', 'cicd', 'test']",5.843459844589233,"['16d4ace80096557fb3fd48396aa09107241c3131', 'f8c7b34bdeedcf1a4628cd50b23920afeaf57cb6', '11ffd5174bd61a2939ae58d2b2d43284302ae490']"
"['docs', 'build']","['docs', 'fix']",6.146972894668579,"['eb51316cdfdc7258d287ba13b67ef2f42bd2b8f6', 'cbce777addb3dd118232a9f28db9d425d4c937b2']"
"['fix', 'feat']","['fix', 'feat']",4.049388885498047,"['7dc3b70fe40fc7de255a28bb3098bcb8c0d35365', '6ae067153cd2608018fd3da76bd6d00a08da4b3a']"
"['refactor', 'fix']","['refactor', 'fix']",6.207493782043457,"['f86944ff00b970d7e2da48abbff43e58bdf29b99', '2561f4ade46fc9d59f289f328cc77733a6443697']"
"['fix', 'docs', 'test']","['docs', 'test']",3.576939105987549,"['88257ee720ed8ba136d49087c0d31373e8397dd5', 'e2e8ad25854bd1e7cdbc7f50b50bbd99e04ad47d']"
"['test', 'build', 'refactor']","['build', 'test', 'refactor']",6.538066864013672,"['4ab28fc2e63e975a0c77e18ae644f34fa5f8771a', '6c7398993bc567ec84e4573b6ededbf50b1ef606', 'bb2ccc1a778452aebf233cf78b20f1f4bab4354b']"
"['docs', 'test', 'cicd', 'refactor']","['docs', 'test', 'cicd']",6.70815896987915,"['cb1f48b56ae0de93acb72e48726c7d610a1d538e', 'b7ce2894fd1794064bd6db4ed730bb6cb7728739', '83934807f4061980e7f5bf46d36eca70e238835d']"
['cicd'],['build'],2.3658270835876465,['88129ee45b1d49bc4ff887f3b488464cc7097e29']
"['fix', 'refactor']","['feat', 'fix']",4.405255079269409,"['1a60540f2bcda48d33f015e31f3728ac2c59a159', 'c623b3622058b913290120b06ccdc779a4e4413d']"
"['refactor', 'cicd']","['refactor', 'fix', 'build']",5.071887731552124,"['d2709cab63295109dcd1a49f57da9418110e9044', 'c4d9e5023fa0f88ba283b37da27677ceda1cbfbb', '2236b37bd671fdb71313cbc6ebd7633f0effba34']"
"['refactor', 'build', 'test']","['fix', 'build', 'test']",5.690583944320679,"['e9233ae3f7811707945fc2de60971595d83c578d', 'e4a11fd5c34942ba12737f1c8c084489428ee274', 'e2e8ad25854bd1e7cdbc7f50b50bbd99e04ad47d']"
"['cicd', 'build']","['cicd', 'build']",4.655519008636475,"['45837af24a33308a70a3454f0f650f9fe728e272', '411be831591b2ea15ca9138eaf8db81f51b5101e']"
"['docs', 'refactor', 'build']","['docs', 'test', 'build']",5.823503732681274,"['c2ee5cd5e709afd15c5565ee009a0d204403a119', 'e2e8ad25854bd1e7cdbc7f50b50bbd99e04ad47d', 'c55591ba157298a9c5816693c102a89dfd058830']"
"['docs', 'build', 'cicd']","['docs', 'build', 'cicd']",5.707059144973755,"['f2f52c23b513dd857350f3c163f676d37189d0d3', 'af53b9487f74ff28438928903fb1f2db93fe4fa8', 'e11d55a4922978b89a2c50bf577124b09449e89c']"
"['test', 'docs']",['test'],3.7086310386657715,['6c7398993bc567ec84e4573b6ededbf50b1ef606']
['refactor'],['refactor'],5.965827226638794,['3cca5c314ad6feeffbfe1f14cf49ebd0fd9a95a2']
"['refactor', 'fix']","['test', 'fix', 'refactor']",5.068088054656982,"['cd9e6a2ab17c5961b0f977bb8a06f8545da49a97', '1e05a24486f15889ddf6bf1c711ea2bbffc1a88e', '4bfbf60653068ef17df98c021134692bd6d02939']"
"['feat', 'test']","['build', 'test']",3.664679765701294,"['66f907f2d6ff0956bb5215518678bc79cab83c17', '7e1ece7d3fd41d1e3ee38e479c119494bb269966']"
"['test', 'build']","['test', 'build', 'cicd']",6.177830934524536,"['bed86aeae8dad2dd6371635cd24bf8ef3db80361', 'ecc481f9f501aa34b41e06e7bbdde6e79f8ca1bb', 'c3531347fe5a4cc82d426db195026a5bdad15e7a']"
"['test', 'refactor']","['test', 'refactor']",4.339008092880249,"['bed86aeae8dad2dd6371635cd24bf8ef3db80361', '47ef9104e4a89e80d7cc6c1950bc080841da4a7b']"
"['test', 'refactor', 'cicd']","['test', 'refactor', 'fix']",6.53151798248291,"['21c004b3c40bd3d68f0d32d173a29632765666c8', '3cca5c314ad6feeffbfe1f14cf49ebd0fd9a95a2', 'eebee9ab0bb6d4255ad0402d8422364e96bfef61']"
"['cicd', 'refactor']","['cicd', 'fix']",6.454150915145874,"['640cd88df3069a97d8244398414338dd317c5470', '97cabf49e7aca7754edde247003fbcb4ea42dd59']"
"['test', 'refactor', 'build']","['test', 'fix', 'build']",6.354179859161377,"['e0198f74b81da3663144cfe1d971939319f82a0f', '1e05a24486f15889ddf6bf1c711ea2bbffc1a88e', '7e9bd7c86df1032d53e752654fe4a446951480bb']"
"['feat', 'fix', 'refactor', 'docs', 'test', 'cicd', 'build']","['cicd', 'fix', 'feat']",6.906905889511108,"['c5fa7b80438fbd74f4c341f0d3c9bd9e0f4910da', '148cd56d096ba972e9706653c47052a07d5f9d08', '9b1c0fc20b614513384a1e562317dbf076eb8ef0']"
"['refactor', 'test']","['refactor', 'test']",6.3961169719696045,"['300ac2e411ef0ebfe1441d42cc88787116a9afa4', 'c5e86dbc00a13a355bffadeb2db197e2fea5640f']"
"['feat', 'refactor']",['refactor'],3.306328773498535,['535708ae50aecb452560a23356fd396f99ef13a2']
"['fix', 'cicd']","['cicd', 'feat', 'test']",5.456090688705444,"['02f9e79a755a1dd95e661c674d6966837f378442', 'fd5f211916c989fddc2ee5afeeb7d46e6a2f51cb', 'd2c3f0ba6f85b659b76636a91ea9ab2b5a95a720']"
"['refactor', 'test']","['refactor', 'test', 'build']",5.316420793533325,"['9c0aae64774a6fd864622474cb645371fee114b5', '19feaea1885eb015759b5c7a5d785521f2b8a212', '65574eea5da54bf4722ecb551b42f8ff6088f33b']"
"['cicd', 'docs']","['cicd', 'docs']",4.0870888233184814,"['6132632f7517195c7333308e9c667cdb756bf0af', 'aca23027da1295c78fdf42ba9687d8ccc88784d7']"
"['refactor', 'test']","['docs', 'refactor']",3.6428799629211426,"['9a60af7fa3b480e2e04bacd646112cad9aaab6d7', 'ad52e1d67fd77f0b6a73fbf989b33f9abf395ecc']"
"['docs', 'cicd']","['docs', 'cicd']",4.2821550369262695,"['ee7cc5d5a940fba774e715b1f029c6361110b108', '2ac99c0a66a1adc18ee4ef660608f814823dd198']"
"['refactor', 'build']",['refactor'],6.2553651332855225,['8a9a022baa15befc325f87892c6bdae25b35bc33']
['test'],['test'],4.338492155075073,['e0198f74b81da3663144cfe1d971939319f82a0f']
"['feat', 'test', 'refactor']","['build', 'feat', 'test']",6.656670331954956,"['7e04a5e829d7416e312ac342a00a11787745753b', 'ded26d768ff432ad3bde3c0aa1e95ce50726100a', '87427fe39d165bee2acedde8dbaa237cca3fb61e']"
"['feat', 'refactor']","['feat', 'refactor', 'fix']",4.323278188705444,"['d3c754f09502be979e5dcc79f968b15052590bd0', '36556bf8e0bce4ab6d26eafacbdad04d9614a5d7', '6889543bec720e7e7da66535e1012cb66edfe081']"
['refactor'],['test'],1.727060079574585,['cd9e6a2ab17c5961b0f977bb8a06f8545da49a97']
['fix'],['test'],2.448309898376465,['efeb30f26252ef4791ef2a02d83827b7f0c45462']
"['fix', 'build']",['build'],3.2060458660125732,['81ca000c6a7e7435809081c60be37dda23458ec8']
"['refactor', 'build', 'test']","['refactor', 'cicd', 'test']",4.637078046798706,"['b7b1d2b315443e1854403c8fe8f871c4632b5d31', '6786fd5955b064021f5b6d6a630453351d683fae', 'a8d1a60fd48d3fbd76d4271987a1b0f538d498f1']"
"['feat', 'test']",['fix'],3.414294719696045,['2f5718743a830d40ddf272ad46f253dbb6d08cff']
"['refactor', 'test']","['test', 'refactor']",5.063786745071411,"['a8d1a60fd48d3fbd76d4271987a1b0f538d498f1', '0d23f1b3ed22e615b9611bb4eae01d2241e64dff']"
"['feat', 'refactor', 'test']","['feat', 'refactor', 'test']",6.48714804649353,"['6f4c06076abff94f8bb5c634beaba55483a78b72', '0d23f1b3ed22e615b9611bb4eae01d2241e64dff', 'b700285c1f27588922d9c56527cee721bb884682']"
"['docs', 'refactor']","['docs', 'build']",3.3351500034332275,"['e0177c25e13812306aab0b0991562d58b6d14767', '573f87edf9bdc19c9c4c3a978fad6ed3ce788f5f']"
['refactor'],['refactor'],5.918581008911133,['1db13ec43727aca872a0f3836e4023ed85db665e']
"['test', 'refactor']","['test', 'fix']",6.15445613861084,"['19feaea1885eb015759b5c7a5d785521f2b8a212', 'cbce777addb3dd118232a9f28db9d425d4c937b2']"
"['refactor', 'docs']","['fix', 'docs']",3.7750160694122314,"['87d5d4e55ab7149b593d29410f1fe426ba2447d4', '363f84c7da411468b4103da8e0b39ca48cfd8327']"
"['fix', 'refactor']","['build', 'fix']",5.730653762817383,"['af53b9487f74ff28438928903fb1f2db93fe4fa8', '4986a5892fb00bd5a6b2065ad8cfefbc36052dd7']"
"['build', 'feat']","['build', 'fix']",3.6540327072143555,"['9a25fe59dfb63d32505afcea3a164ff0b8ea4c71', '87d5d4e55ab7149b593d29410f1fe426ba2447d4']"
"['refactor', 'build']","['refactor', 'build']",5.6980369091033936,"['8d53d724275ebe4b2a0bb0bd7e2c2dfc399e049b', '63546c15bfb1284ac6d956eee274e6d7cf263a8f']"
"['cicd', 'build']",['cicd'],2.833462953567505,['e11d55a4922978b89a2c50bf577124b09449e89c']
"['cicd', 'refactor']",['cicd'],4.773014068603516,['45837af24a33308a70a3454f0f650f9fe728e272']
"['build', 'refactor']","['build', 'fix']",4.585829973220825,"['5d256f937f93e5a5ed003df86d38c44834095a11', 'bed78248c941d57ad4cc20a455147e186e97c7a1']"
"['test', 'cicd', 'docs']","['build', 'docs']",6.284029006958008,"['7e9bd7c86df1032d53e752654fe4a446951480bb', 'aca23027da1295c78fdf42ba9687d8ccc88784d7']"
['cicd'],['cicd'],1.8159940242767334,['dbb537a26e388a8d7d17faf131abc30c2f7a84e6']
"['cicd', 'test', 'build']","['cicd', 'fix', 'feat']",5.856238126754761,"['ee824ddd71cbc4ccc26f7c6876d379c4927b79e6', '06e2be4e2019b6fa714e1fcb34485860ef1ede79', '364d9bf18b2ce73c04d5ec3a70aefa3e6b83cc12']"
"['test', 'refactor']","['test', 'fix']",4.755720376968384,"['b7ce2894fd1794064bd6db4ed730bb6cb7728739', '7dc3b70fe40fc7de255a28bb3098bcb8c0d35365']"
"['cicd', 'build', 'test']","['cicd', 'build', 'test']",6.168860912322998,"['fb3a231b29bc8bff9270b99dd4aff9dad599f21f', '92e940efeee199b1e0bbbc3c9eea7f3dc8221619', 'c3b5dc77ff3d89d389f6f3a868b17d0a8ca63074']"
"['feat', 'build', 'cicd']","['feat', 'build', 'cicd']",5.04355525970459,"['f0a4b62f4bd2a1ba2caf37c764b117b352a2f2b3', '66f907f2d6ff0956bb5215518678bc79cab83c17', '34875bc0e59b43d9041903101c823d25ec194a21']"
"['fix', 'docs']",['docs'],3.262293815612793,['9ed3c0c4a72af977fc9150512fb6538f20a94b22']
"['docs', 'test', 'build']","['docs', 'test', 'feat']",4.62585711479187,"['e2821a56c7d867b8b591f1777019843a2ffca797', 'cd9e6a2ab17c5961b0f977bb8a06f8545da49a97', '6b473cbdc5997af47c56a2a74f5b64da6d4c2ad7']"
['docs'],['docs'],1.7327592372894287,['f2f52c23b513dd857350f3c163f676d37189d0d3']
['cicd'],['cicd'],2.467763900756836,['b702adc245f679ae20d84de39f0d63b14aabed5d']
['refactor'],['build'],1.733105182647705,['573f87edf9bdc19c9c4c3a978fad6ed3ce788f5f']
"['fix', 'test']","['fix', 'test']",5.259606122970581,"['4986a5892fb00bd5a6b2065ad8cfefbc36052dd7', '87427fe39d165bee2acedde8dbaa237cca3fb61e']"
"['test', 'refactor']","['test', 'fix']",4.325517177581787,"['229b53a632ea97d47c4be11f096bdd828fb415d8', '6889543bec720e7e7da66535e1012cb66edfe081']"
['build'],['build'],2.72892427444458,['c55591ba157298a9c5816693c102a89dfd058830']
"['fix', 'cicd']","['fix', 'cicd', 'refactor']",5.336566209793091,"['9be725fa3906323d4bc9788f54eccf74109d632b', 'e11d55a4922978b89a2c50bf577124b09449e89c', '771857b1df9470ebc15357e8879118a72c649d5b']"
['refactor'],['fix'],1.6873879432678223,['dc50bd35462a49058c91a939fc8830ae7a9eb692']
"['refactor', 'cicd', 'build']","['refactor', 'cicd', 'build']",6.331124782562256,"['4f86f2570b274c45605cc59d9adb38f7ed30cd17', '9187415f5ee35d2e88dd834e413fc16bf19c5db1', 'bb3e3d9b96e435c3b92fc208bca93d1ad7e1ad50']"
"['fix', 'build', 'cicd']","['build', 'fix', 'feat']",6.645053863525391,"['aa30370b796c1f46cc60aa56b2918c3d27c0cf88', '4b5604063fcb8ff457bcb61fdbea85c6b3a5c620', '1a60540f2bcda48d33f015e31f3728ac2c59a159']"
['refactor'],['refactor'],2.66041898727417,['ee4bf61fb8836e249fb4ef3507dc938e70696b3f']
"['docs', 'cicd', 'refactor']","['docs', 'cicd', 'fix']",6.382801055908203,"['12257ce53f94dc902df4ba087de90f52d2840ad4', 'b702adc245f679ae20d84de39f0d63b14aabed5d', 'cbce777addb3dd118232a9f28db9d425d4c937b2']"
"['feat', 'build']",['build'],2.6831867694854736,['fab09655d5cc30727289cc3f26e5396fce235cd3']
"['fix', 'docs', 'refactor']","['fix', 'docs', 'refactor']",5.312236785888672,"['9be725fa3906323d4bc9788f54eccf74109d632b', '88257ee720ed8ba136d49087c0d31373e8397dd5', '3cca5c314ad6feeffbfe1f14cf49ebd0fd9a95a2']"
"['feat', 'refactor']","['build', 'feat', 'test']",4.285543918609619,"['573f87edf9bdc19c9c4c3a978fad6ed3ce788f5f', 'd3c754f09502be979e5dcc79f968b15052590bd0', 'a8d1a60fd48d3fbd76d4271987a1b0f538d498f1']"
"['test', 'refactor']","['test', 'feat', 'refactor']",5.49750018119812,"['e2e8ad25854bd1e7cdbc7f50b50bbd99e04ad47d', '4d92f352741b04c8709319dfe5c8419654f3682c', '4bfbf60653068ef17df98c021134692bd6d02939']"
"['test', 'refactor']",['test'],6.508270740509033,['c5e86dbc00a13a355bffadeb2db197e2fea5640f']
"['refactor', 'test', 'build']","['test', 'build', 'docs']",5.896749019622803,"['bedc7950b24c37809e36a585b7985d5aa5e3e458', '27169897c0e58bc4fbca724f290ad54fa39abec7', '036a0ff49a7dade0e04c9c07071a1ff49133ee24']"
['docs'],['docs'],3.252742290496826,['e4c3e2cff769ce46d22d5c8f7dd527510443a8a7']
"['fix', 'cicd', 'build', 'test']","['cicd', 'build', 'test']",6.73380184173584,"['e34bb04baac7574e67bc566d13dea72092e0cfa3', '65574eea5da54bf4722ecb551b42f8ff6088f33b', 'e0198f74b81da3663144cfe1d971939319f82a0f']"
"['refactor', 'test']","['fix', 'refactor']",4.58383321762085,"['a280a52c8309465276c3509848ddcddbe19732b6', '4f86f2570b274c45605cc59d9adb38f7ed30cd17']"
"['fix', 'cicd']","['fix', 'cicd']",5.319705963134766,"['34d80114704679118e9bb6058e0d6c7aa03fd4b5', 'e7a67d88173566be3cd3aed7e9eeb7e29aabbc57']"
"['fix', 'refactor']",['fix'],4.4802210330963135,['06960183db42cba1b1f1a8077660ba8c801c9e18']
"['docs', 'build']","['docs', 'build', 'test']",6.201246023178101,"['81f37be838d5e3af738908b1bcbf59fea2b45989', 'fab09655d5cc30727289cc3f26e5396fce235cd3', '7ece3a9a16780dc6c633bbd903d36ce0aefd6a8a']"
"['test', 'cicd', 'docs']","['test', 'cicd', 'docs']",5.828796148300171,"['4aa3e4c438742ef0fe694ffaf6a181874366d777', 'f8c7b34bdeedcf1a4628cd50b23920afeaf57cb6', 'c2ee5cd5e709afd15c5565ee009a0d204403a119']"
['fix'],['fix'],2.646343231201172,['eebee9ab0bb6d4255ad0402d8422364e96bfef61']
"['fix', 'cicd']","['build', 'feat', 'cicd']",5.79194188117981,"['f14ef3809f456aadd73523e47cb16c5d15e9a9df', '39d5d1cfe8d2210305df2c8fab4a4ae430732cf7', 'd0c6476df61b9c6ab07b87e1724ea7c5318595bb']"
"['refactor', 'test']",['feat'],6.191592216491699,['d1fed3e9907d0a9e3fe45dbfe2ff27bd10b3e1f4']
['refactor'],['fix'],2.288770914077759,['933ab6bb86372913c992567cf9660009900911a7']
"['docs', 'refactor']","['docs', 'fix']",4.692991018295288,"['e2821a56c7d867b8b591f1777019843a2ffca797', '06960183db42cba1b1f1a8077660ba8c801c9e18']"
"['refactor', 'build', 'cicd']","['feat', 'build', 'docs']",5.8123557567596436,"['f433bcb59c36571e22d4e86c612e0a6a52f73c09', 'c323d59c607cabc91f17a78528d998f376f30b10', '12257ce53f94dc902df4ba087de90f52d2840ad4']"
"['fix', 'build']","['fix', 'build']",2.5489449501037598,"['9be725fa3906323d4bc9788f54eccf74109d632b', '3fcfb20b0feb371b357edc42fcb7c87085c9b82a']"
"['refactor', 'test', 'docs']","['refactor', 'test', 'docs']",6.421827077865601,"['fba4326c72fc22d81aba6976a9fef1e4b6154fd9', '73eac947689e3fc6b53bf626a6b4604056166d6e', '2ba752d45350a676babe553dd68f019af81b512b']"
"['refactor', 'docs']","['refactor', 'docs']",4.584313154220581,"['84529bcb10c6fe02e2c0079d069ab6c6ac7683d6', '12257ce53f94dc902df4ba087de90f52d2840ad4']"
"['refactor', 'test', 'build']","['refactor', 'test', 'build']",5.736953258514404,"['0cb9751b0a1bdd8d2c88b45d4366e760d6b1bbed', '32b76173a259ea1993298289b436cf10c1e800bf', '7f9721dc9bbf66a3712d59352f64ca089da139f0']"
"['docs', 'refactor']","['docs', 'build', 'fix']",5.245263338088989,"['096145f0d32a6b351b1db413b04a685952f04fb3', 'e4a11fd5c34942ba12737f1c8c084489428ee274', '87d5d4e55ab7149b593d29410f1fe426ba2447d4']"
['refactor'],['fix'],2.1814122200012207,['33c25b2f59c931a7f4af994365522221a7821dca']
"['cicd', 'feat']","['cicd', 'feat']",3.7587227821350098,"['9187415f5ee35d2e88dd834e413fc16bf19c5db1', 'd3c754f09502be979e5dcc79f968b15052590bd0']"
"['refactor', 'docs']","['refactor', 'docs']",6.191229820251465,"['9e3f295bbfd4098ffda1ae6656699f60b86c1f92', 'eb51316cdfdc7258d287ba13b67ef2f42bd2b8f6']"
"['feat', 'test', 'cicd', 'build', 'docs', 'refactor']",['feat'],3.987117052078247,['68278b00450f2679761a2999500f6d87a579376b']
"['refactor', 'cicd', 'build']","['refactor', 'cicd', 'build']",6.170889854431152,"['bf95d5d0b34d32ef2684488feb3de01cb824b2b4', '7152173d26293f4638920b17ce2dfa8ae995193b', 'aa30370b796c1f46cc60aa56b2918c3d27c0cf88']"
"['refactor', 'test', 'cicd']","['refactor', 'test', 'cicd']",5.536313056945801,"['3e0c4cbf91fe5efc9b93baba93e4df93ef4ab5cd', '6c7398993bc567ec84e4573b6ededbf50b1ef606', 'f8c7b34bdeedcf1a4628cd50b23920afeaf57cb6']"
"['docs', 'build']","['docs', 'cicd']",3.4003899097442627,"['af0a5f7ab9d71fe20aa0888f682368f32b26fe18', '7152173d26293f4638920b17ce2dfa8ae995193b']"
"['fix', 'cicd']","['test', 'cicd', 'fix']",5.201967239379883,"['efeb30f26252ef4791ef2a02d83827b7f0c45462', 'bc28d536c0dd1061ac96cea0241857c1d4e4e0f2', 'dc50bd35462a49058c91a939fc8830ae7a9eb692']"
"['build', 'cicd']",['build'],6.387394189834595,['7e9bd7c86df1032d53e752654fe4a446951480bb']
